2026/01/05 18:31:51 Connected to Database
2026/01/05 18:31:52 Database Migrated
2026/01/05 18:31:52 [AUTH] Attempting to initialize superadmin from environment: korobprog@gmail.com
2026/01/05 18:31:52 [AUTH] User korobprog@gmail.com found. Updating role to superadmin and syncing password.
2026/01/05 18:31:52 [Scheduler] Service initialized

2026/01/05 18:31:52 [31;1mC:/Users/Korobprog/Documents/Rag-agent/server/internal/handlers/ai_handler.go:365 [35;1mrecord not found
[0m[33m[2.154ms] [34;1m[rows:0][0m SELECT * FROM "system_settings" WHERE key = 'scheduler_enabled' AND "system_settings"."deleted_at" IS NULL ORDER BY "system_settings"."id" LIMIT 1
2026/01/05 18:31:52 [Scheduler] No saved state found (or error), scheduler remains disabled
2026/01/05 18:31:52 Registering /api/messages routes...
2026/01/05 18:31:52 Routes registered.
2026/01/05 18:31:52 Server starting on port :8081

 ┌───────────────────────────────────────────────────┐ 
 │                   Fiber v2.52.0                   │ 
 │               http://127.0.0.1:8081               │ 
 │       (bound on host 0.0.0.0 and port 8081)       │ 
 │                                                   │ 
 │ Handlers ............ 98  Processes ........... 1 │ 
 │ Prefork ....... Disabled  PID ............. 31264 │ 
 └───────────────────────────────────────────────────┘ 

18:32:46 | 404 |            0s | 127.0.0.1 | GET | /status | Cannot GET /status
18:32:46 | 404 |            0s | 127.0.0.1 | GET | /message | Cannot GET /message
18:32:46 | 404 |            0s | 127.0.0.1 | GET | /inspector/device | Cannot GET /inspector/device
18:32:48 | 404 |            0s | 127.0.0.1 | GET | /message | Cannot GET /message
18:32:49 | 404 |            0s | 127.0.0.1 | GET | /inspector/device | Cannot GET /inspector/device
18:32:50 | 404 |       705.2µs | 127.0.0.1 | GET | /message | Cannot GET /message
18:32:51 | 404 |            0s | 127.0.0.1 | GET | /inspector/device | Cannot GET /inspector/device
18:32:52 | 404 |            0s | 127.0.0.1 | GET | /message | Cannot GET /message
18:32:53 | 404 |            0s | 127.0.0.1 | GET | /inspector/device | Cannot GET /inspector/device
18:32:54 | 404 |            0s | 127.0.0.1 | GET | /message | Cannot GET /message
18:32:55 | 404 |            0s | 127.0.0.1 | GET | /inspector/device | Cannot GET /inspector/device
18:32:56 | 404 |            0s | 127.0.0.1 | GET | /message | Cannot GET /message
18:32:57 | 404 |            0s | 127.0.0.1 | GET | /inspector/device | Cannot GET /inspector/device
18:32:59 | 404 |            0s | 127.0.0.1 | GET | /message | Cannot GET /message
18:32:59 | 404 |            0s | 127.0.0.1 | GET | /inspector/device | Cannot GET /inspector/device
